Time	speed	torque	motor_current	motor_voltage	motor_power	line_voltage	line_current	line_power	Bridge	PFC	IGBT2	Temp_Ext	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.5237	0.0000	0.0130	0.0000	0.0000	-0.0100	230.9350	0.0000	2.1600	0.0000	0.0000	0.0000	0.0000	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.0350	0.0000	0.0130	0.0000	0.0000	-0.0100	230.9400	0.0000	2.1700	39.4948	37.7863	55.1590	24.0019	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
22.2003	991.0000	-0.1010	0.2917	36.3960	5.7000	230.5090	0.1076	13.0400	39.1009	37.6015	55.1668	23.7428	0.0000	1000.0000	500.0000	0.0000	997.7732	0.0643	0.0528	0.0707	0.0707	0.3580	0.1570	0.3555	0.1532	2.4007	30.4111	315.9051	7.0656	68.1309	0.4014	0.2934	40.6580	30.0000
22.5594	982.0000	-0.2160	0.3169	36.9960	11.6700	230.5070	0.1499	18.8900	39.0972	37.5814	55.1765	23.7787	0.0000	1000.0000	500.0000	0.0000	983.8679	0.1767	0.1718	0.0709	0.0710	0.3305	0.4141	0.2785	0.4766	2.1679	31.9576	312.7473	19.6586	67.9568	0.5313	0.3137	40.6733	30.0000
22.7207	982.0000	-0.2160	0.3169	36.9960	11.6700	230.5070	0.1499	18.8900	39.0972	37.5814	55.1765	23.7787	0.0000	1000.0000	500.0000	0.0000	983.8679	0.1767	0.1718	0.0709	0.0710	0.3305	0.4141	0.2785	0.4766	2.1679	31.9576	312.7473	19.6586	67.9568	0.5313	0.3137	40.6733	30.0000
23.1754	982.0000	-0.3400	0.4316	38.2180	24.8600	230.5030	0.2441	32.8100	39.0972	37.5814	55.1765	23.7787	0.0000	1000.0000	500.0000	0.0000	977.4133	0.3446	0.3452	0.0719	0.0719	0.3280	0.8025	0.0932	0.8908	2.0609	34.4943	307.7394	41.7873	67.8027	0.8730	0.5242	40.6733	30.0000
23.2406	982.0000	-0.3400	0.4316	38.2180	24.8600	230.5030	0.2441	32.8100	39.0972	37.5814	55.1765	23.7787	0.0000	1000.0000	500.0000	0.0000	977.4133	0.3446	0.3452	0.0719	0.0719	0.3280	0.8025	0.0932	0.8908	2.0609	34.4943	307.7394	41.7873	67.8027	0.8730	0.5242	40.6733	30.0000
23.7592	989.0000	-0.4360	0.6373	40.4920	41.9400	230.4980	0.3699	52.5900	39.0613	37.5674	55.1982	23.6449	0.0000	1000.0000	500.0000	0.0000	982.9914	0.4684	0.4629	0.0728	0.0729	0.4241	1.0756	0.0022	1.1768	2.9309	36.7000	304.3832	59.0749	67.7080	1.1606	0.7227	40.7024	30.0000
23.7902	989.0000	-0.4360	0.6373	40.4920	41.9400	230.4980	0.3699	52.5900	39.0613	37.5674	55.1982	23.6449	0.0000	1000.0000	500.0000	0.0000	982.9914	0.4684	0.4629	0.0728	0.0729	0.4241	1.0756	0.0022	1.1768	2.9309	36.7000	304.3832	59.0749	67.7080	1.1606	0.7227	40.7024	30.0000
24.4187	1061.0000	0.0030	0.8716	43.9010	62.6500	230.5080	0.5145	76.3400	39.0669	37.5842	55.1982	23.3753	0.0000	0.0000	500.0000	0.0000	993.7278	0.4797	0.5027	0.0731	0.0729	0.4674	1.0855	-0.0572	0.4176	2.0537	35.3184	303.1624	66.3037	67.6676	1.2248	0.8754	40.7024	30.0000
24.5554	1061.0000	0.0030	0.8716	43.9010	62.6500	230.5080	0.5145	76.3400	39.0669	37.5842	55.1982	23.3753	0.0000	0.0000	500.0000	0.0000	993.7278	0.4797	0.5027	0.0731	0.0729	0.4674	1.0855	-0.0572	0.4176	2.0537	35.3184	303.1624	66.3037	67.6676	1.2248	0.8754	40.7024	30.0000
25.0209	1010.0000	-0.0350	0.2957	37.7480	2.4100	230.5630	0.0858	9.9900	39.0328	37.6010	55.1996	23.3313	0.0000	0.0000	500.0000	0.0000	1017.4265	0.0240	0.0337	0.0705	0.0705	0.4162	0.0534	0.4360	0.0803	2.4174	30.4556	316.9699	4.4444	67.5934	0.4355	0.2979	40.7688	30.0000
25.0772	1010.0000	-0.0350	0.2957	37.7480	2.4100	230.5630	0.0858	9.9900	39.0328	37.6010	55.1996	23.3313	0.0000	0.0000	500.0000	0.0000	1017.4265	0.0240	0.0337	0.0705	0.0705	0.4162	0.0534	0.4360	0.0803	2.4174	30.4556	316.9699	4.4444	67.5934	0.4355	0.2979	40.7688	30.0000
25.6103	999.0000	-0.0420	0.2918	36.5860	4.7400	230.5660	0.1022	12.2400	39.0328	37.6010	55.1996	23.3313	0.0000	0.0000	500.0000	0.0000	1000.0020	0.0402	0.0456	0.0706	0.0706	0.4112	0.0937	0.3794	0.1040	2.4866	30.1704	316.5167	5.1598	67.4259	0.4071	0.2939	40.7913	30.0000
25.6589	999.0000	-0.0420	0.2918	36.5860	4.7400	230.5660	0.1022	12.2400	39.0328	37.6010	55.1996	23.3313	0.0000	0.0000	500.0000	0.0000	1000.0020	0.0402	0.0456	0.0706	0.0706	0.4112	0.0937	0.3794	0.1040	2.4866	30.1704	316.5167	5.1598	67.4259	0.4071	0.2939	40.7913	30.0000
26.1347	1001.0000	-0.0410	0.2913	36.4000	5.1600	230.5760	0.1076	13.0200	39.0147	37.5553	55.2272	23.3261	0.0000	0.0000	500.0000	0.0000	1000.0151	0.0370	0.0396	0.0706	0.0706	0.3892	0.0875	0.3885	0.0850	2.3498	30.1197	316.5072	5.6474	67.2766	0.4057	0.2928	40.7913	30.0000
26.2722	1001.0000	-0.0410	0.2913	36.4000	5.1600	230.5760	0.1076	13.0200	39.0147	37.5553	55.2272	23.3261	0.0000	0.0000	500.0000	0.0000	1000.0151	0.0370	0.0396	0.0706	0.0706	0.3892	0.0875	0.3885	0.0850	2.3498	30.1197	316.5072	5.6474	67.2766	0.4057	0.2928	40.7913	30.0000
26.6494	1003.0000	-0.0420	0.2930	36.3860	5.2200	230.5930	0.1059	12.7200	39.0202	37.5553	55.2120	23.0942	0.0000	0.0000	500.0000	0.0000	998.0670	0.0404	0.0466	0.0706	0.0706	0.4345	0.0807	0.3845	0.0984	2.3942	30.1225	316.5992	5.6879	67.1262	0.4008	0.2918	40.8063	30.0000
26.8770	1003.0000	-0.0420	0.2930	36.3860	5.2200	230.5930	0.1059	12.7200	39.0202	37.5553	55.2120	23.0942	0.0000	0.0000	500.0000	0.0000	998.0670	0.0404	0.0466	0.0706	0.0706	0.4345	0.0807	0.3845	0.0984	2.3942	30.1225	316.5992	5.6879	67.1262	0.4008	0.2918	40.8063	30.0000
27.4992	1002.0000	-0.0430	0.2908	36.3580	5.2200	230.6320	0.1085	13.1400	39.0277	37.5492	55.2249	23.1368	0.0000	0.0000	500.0000	0.0000	999.8962	0.0482	0.0391	0.0705	0.0706	0.3846	0.1207	0.4239	0.1086	2.3862	30.1862	316.5857	5.3538	66.9864	0.4385	0.2925	40.8212	30.0000
27.6711	1002.0000	-0.0430	0.2908	36.3580	5.2200	230.6320	0.1085	13.1400	39.0277	37.5492	55.2249	23.1368	0.0000	0.0000	500.0000	0.0000	999.8962	0.0482	0.0391	0.0705	0.0706	0.3846	0.1207	0.4239	0.1086	2.3862	30.1862	316.5857	5.3538	66.9864	0.4385	0.2925	40.8212	30.0000
28.1020	998.0000	-0.0410	0.2910	36.3600	5.2400	230.6520	0.1059	12.8000	39.0277	37.5492	55.2249	23.1368	0.0000	0.0000	500.0000	0.0000	997.5517	0.0390	0.0488	0.0706	0.0706	0.4076	0.0913	0.4193	0.0755	2.3417	30.1696	316.5843	5.4243	66.8452	0.4214	0.2927	40.8212	30.0000
28.1919	998.0000	-0.0410	0.2910	36.3600	5.2400	230.6520	0.1059	12.8000	39.0277	37.5492	55.2249	23.1368	0.0000	0.0000	500.0000	0.0000	997.5517	0.0390	0.0488	0.0706	0.0706	0.4076	0.0913	0.4193	0.0755	2.3417	30.1696	316.5843	5.4243	66.8452	0.4214	0.2927	40.8212	30.0000
28.7099	961.0000	-0.0020	0.2909	36.3580	5.2400	230.6740	0.1060	12.7700	39.0030	37.5403	55.2396	23.1491	0.0000	0.0000	500.0000	0.0000	1008.2622	0.0933	-0.0000	0.0652	0.0505	-0.7513	0.2949	0.2104	-0.1508	-7.4032	18.0994	316.6656	11.8580	66.7139	0.2535	0.2954	40.8361	30.0000
28.7211	961.0000	-0.0020	0.2909	36.3580	5.2400	230.6740	0.1060	12.7700	39.0030	37.5403	55.2396	23.1491	0.0000	0.0000	500.0000	0.0000	1008.2622	0.0933	-0.0000	0.0652	0.0505	-0.7513	0.2949	0.2104	-0.1508	-7.4032	18.0994	316.6656	11.8580	66.7139	0.2535	0.2954	40.8361	30.0000
29.2208	671.0000	0.0380	0.6621	27.8350	8.5800	230.6930	0.1358	16.7800	39.0030	37.5403	55.2396	23.1491	0.0000	0.0000	500.0000	0.0000	690.6394	-0.0137	-0.1199	0.0354	0.0349	-1.4412	-0.0737	-1.5529	-0.1223	-10.6094	8.4193	311.9261	22.2864	66.6844	1.5590	1.1129	40.8361	30.0000
29.3461	671.0000	0.0380	0.6621	27.8350	8.5800	230.6930	0.1358	16.7800	39.0030	37.5403	55.2396	23.1491	0.0000	0.0000	500.0000	0.0000	690.6394	-0.0137	-0.1199	0.0354	0.0349	-1.4412	-0.0737	-1.5529	-0.1223	-10.6094	8.4193	311.9261	22.2864	66.6844	1.5590	1.1129	40.8361	30.0000
29.7419	413.0000	0.0400	1.0972	16.3270	18.0000	230.7080	0.2275	30.3400	38.9927	37.5301	55.2415	23.1212	0.0000	0.0000	500.0000	0.0000	378.1140	0.0297	-0.0996	0.0348	0.0348	-1.4740	0.1414	-1.4791	-0.0780	-10.4485	5.4400	311.3986	25.6918	66.8033	1.5220	1.1005	40.9081	30.0000
29.9617	413.0000	0.0400	1.0972	16.3270	18.0000	230.7080	0.2275	30.3400	38.9927	37.5301	55.2415	23.1212	0.0000	0.0000	500.0000	0.0000	378.1140	0.0297	-0.0996	0.0348	0.0348	-1.4740	0.1414	-1.4791	-0.0780	-10.4485	5.4400	311.3986	25.6918	66.8033	1.5220	1.1005	40.9081	30.0000
30.2543	101.0000	0.1010	1.0945	13.4780	19.5100	230.7330	0.2364	31.7400	38.9927	37.5301	55.2415	23.1212	0.0000	0.0000	500.0000	0.0000	378.1140	0.0297	-0.0996	0.0348	0.0348	-1.4740	0.1414	-1.4791	-0.0780	-10.4485	5.4400	311.3986	25.6918	66.8033	1.5220	1.1005	40.9081	30.0000
30.5655	14.0000	-0.0250	0.7957	8.2930	9.3200	230.7620	0.1941	23.2600	38.9895	37.5487	55.2360	23.2149	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	-9.8643	2.8906	321.3405	0.0000	66.9081	1.5012	0.1854	41.0169	30.0000
30.7647	14.0000	-0.0250	0.7957	8.2930	9.3200	230.7620	0.1941	23.2600	38.9895	37.5487	55.2360	23.2149	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	-9.8643	2.8906	321.3405	0.0000	66.9081	1.5012	0.1854	41.0169	30.0000
31.1888	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.7930	0.0000	2.3400	38.9895	37.5487	55.2360	23.2149	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	-9.8643	2.8906	321.5529	0.0000	66.7461	1.5012	0.0058	41.0169	30.0000
31.2750	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.7930	0.0000	2.3400	38.9895	37.5487	55.2360	23.2149	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	-9.8643	2.8906	321.5529	0.0000	66.7461	1.5012	0.0058	41.0169	30.0000
31.7957	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.8120	0.0000	2.3000	38.9899	37.5245	55.2438	23.3682	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	-9.8643	2.8906	321.5908	0.0000	66.5946	1.5012	0.0056	41.0207	30.0000
31.7964	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.8120	0.0000	2.3000	38.9899	37.5245	55.2438	23.3682	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	-9.8643	2.8906	321.5908	0.0000	66.5946	1.5012	0.0056	41.0207	30.0000
32.3571	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.8320	0.0000	2.3100	38.9536	37.5095	55.2733	23.5106	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	-9.8643	2.8906	321.5908	0.0000	66.5946	1.5012	0.0056	41.0207	30.0000
32.8753	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.8740	0.0000	2.1800	38.9536	37.5095	55.2733	23.5106	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.7560	0.0000	66.3253	1.5012	0.0054	41.0202	30.0000
32.9264	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.8740	0.0000	2.1800	38.9536	37.5095	55.2733	23.5106	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.7560	0.0000	66.3253	1.5012	0.0054	41.0202	30.0000
33.3896	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.8930	0.0000	2.1700	38.9321	37.4908	55.2567	23.5177	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8114	0.0000	66.1831	1.5012	0.0050	41.0198	30.0000
33.5307	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.8930	0.0000	2.1700	38.9321	37.4908	55.2567	23.5177	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8114	0.0000	66.1831	1.5012	0.0050	41.0198	30.0000
33.9110	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.9080	0.0000	2.1800	38.9321	37.4908	55.2567	23.5177	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.7884	0.0000	66.0510	1.5012	0.0050	41.0198	30.0000
34.1355	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.9080	0.0000	2.1800	38.9321	37.4908	55.2567	23.5177	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.7884	0.0000	66.0510	1.5012	0.0050	41.0198	30.0000
34.4210	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9210	0.0000	2.1700	38.9135	37.4885	55.2286	23.3975	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.7884	0.0000	66.0510	1.5012	0.0050	41.0198	30.0000
34.7512	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9310	0.0000	2.1600	38.9135	37.4885	55.2286	23.3975	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8087	0.0000	65.9230	1.5012	0.0056	41.0193	30.0000
34.9407	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9310	0.0000	2.1600	38.9135	37.4885	55.2286	23.3975	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8087	0.0000	65.9230	1.5012	0.0056	41.0193	30.0000
35.3758	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9400	0.0000	2.1700	38.8944	37.4969	55.1645	23.4264	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8114	0.0000	65.7937	1.5012	0.0054	41.0193	30.0000
35.4582	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9400	0.0000	2.1700	38.8944	37.4969	55.1645	23.4264	0.0000	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8114	0.0000	65.7937	1.5012	0.0054	41.0193	30.0000
35.9834	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9450	0.0000	2.1700	38.8864	37.4848	55.0447	23.4628	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8574	0.0000	65.6683	1.5012	0.0054	41.0188	30.0000
35.9924	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9450	0.0000	2.1700	38.8864	37.4848	55.0447	23.4628	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8574	0.0000	65.6683	1.5012	0.0054	41.0188	30.0000
36.4938	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9490	0.0000	2.1700	38.8720	37.4978	55.0023	23.4945	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8466	0.0000	65.5467	1.5012	0.0052	41.0183	30.0000
36.6250	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9490	0.0000	2.1700	38.8720	37.4978	55.0023	23.4945	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8466	0.0000	65.5467	1.5012	0.0052	41.0183	30.0000
37.0149	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9520	0.0000	2.1600	38.8566	37.4894	54.9226	23.5016	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.7478	0.0000	65.4286	1.5012	0.0163	41.0183	30.0000
37.2319	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9520	0.0000	2.1600	38.8566	37.4894	54.9226	23.5016	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.7478	0.0000	65.4286	1.5012	0.0163	41.0183	30.0000
37.5303	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9520	0.0000	2.1900	38.8566	37.4894	54.9226	23.5016	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.7478	0.0000	65.4286	1.5012	0.0163	41.0183	30.0000
37.8468	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9490	0.0000	2.1600	38.8272	37.4670	54.8157	23.5115	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8534	0.0000	65.3186	1.5012	0.0054	41.0178	30.0000
38.0521	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9490	0.0000	2.1600	38.8272	37.4670	54.8157	23.5115	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8534	0.0000	65.3186	1.5012	0.0054	41.0178	30.0000
38.4708	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9450	0.0000	2.1600	38.8272	37.4670	54.8157	23.5115	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8155	0.0000	65.2071	1.5012	0.0052	41.0173	30.0000
38.5757	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9450	0.0000	2.1600	38.8272	37.4670	54.8157	23.5115	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8155	0.0000	65.2071	1.5012	0.0052	41.0173	30.0000
39.0930	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9410	0.0000	2.2300	38.8300	37.4619	54.6540	23.5612	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8060	0.0000	65.0988	1.5012	0.0055	41.0173	30.0000
39.0942	0.0000	-0.0130	0.0000	0.0000	-0.0100	230.9410	0.0000	2.2300	38.8300	37.4619	54.6540	23.5612	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.0232	0.0000	0.0000	321.8060	0.0000	65.0988	1.5012	0.0055	41.0173	30.0000
39.6088	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.9340	0.0000	2.1600	38.8300	37.4619	54.6540	23.5612	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.1013	7.8525	0.1357	321.8371	0.0000	64.9937	1.5012	0.0053	41.0169	30.0000
39.7099	0.0000	-0.0140	0.0000	0.0000	-0.0100	230.9340	0.0000	2.1600	38.8300	37.4619	54.6540	23.5612	0.0000	700.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.5004	-0.0482	-1.5010	-0.1013	7.8525	0.1357	321.8371	0.0000	64.9937	1.5012	0.0053	41.0169	30.0000
40.1196	133.0000	-0.0890	0.4494	4.9180	4.6300	230.9210	0.0698	6.6900	38.7759	37.4563	54.4996	23.7234	0.0000	700.0000	500.0000	0.0000	161.1554	0.2419	0.2460	0.0805	0.0806	0.9190	0.4979	0.7897	0.5675	5.6053	10.3180	314.5144	15.5970	64.9381	1.0355	0.6790	41.0169	30.0000
40.3145	133.0000	-0.0890	0.4494	4.9180	4.6300	230.9210	0.0698	6.6900	38.7759	37.4563	54.4996	23.7234	0.0000	700.0000	500.0000	0.0000	161.1554	0.2419	0.2460	0.0805	0.0806	0.9190	0.4979	0.7897	0.5675	5.6053	10.3180	314.5144	15.5970	64.9381	1.0355	0.6790	41.0169	30.0000
40.6335	405.0000	-0.1100	0.7069	10.9540	11.3200	230.9040	0.1548	19.7400	38.7563	37.4474	54.3603	23.8440	0.0000	700.0000	500.0000	0.0000	483.2757	0.1172	0.1114	0.0707	0.0708	0.3132	0.2825	0.2104	0.3084	1.5677	17.2589	316.4504	8.2032	64.9144	0.3569	0.2699	41.0433	30.0000
40.9395	664.0000	-0.1100	0.2677	15.9930	6.1700	230.9000	0.1027	12.4400	38.7470	37.4493	54.2907	23.8520	0.0000	700.0000	500.0000	0.0000	483.2757	0.1172	0.1114	0.0707	0.0708	0.3132	0.2825	0.2104	0.3084	1.5677	17.2589	316.4504	8.2032	64.9144	0.3569	0.2699	41.0433	30.0000
41.1586	664.0000	-0.1100	0.2677	15.9930	6.1700	230.9000	0.1027	12.4400	38.7470	37.4493	54.2907	23.8520	0.0000	700.0000	500.0000	0.0000	483.2757	0.1172	0.1114	0.0707	0.0708	0.3132	0.2825	0.2104	0.3084	1.5677	17.2589	316.4504	8.2032	64.9144	0.3569	0.2699	41.0433	30.0000
41.5407	704.0000	-0.0380	0.3099	25.1250	9.8900	230.8840	0.1371	17.2100	38.7400	37.4213	54.1985	23.7854	0.0000	700.0000	500.0000	0.0000	706.8039	0.0333	0.0123	0.0705	0.0706	0.3737	0.0798	0.3601	0.0888	2.2638	21.6698	317.3976	3.7183	64.8340	0.3729	0.2930	41.0556	30.0000
41.6806	704.0000	-0.0380	0.3099	25.1250	9.8900	230.8840	0.1371	17.2100	38.7400	37.4213	54.1985	23.7854	0.0000	700.0000	500.0000	0.0000	706.8039	0.0333	0.0123	0.0705	0.0706	0.3737	0.0798	0.3601	0.0888	2.2638	21.6698	317.3976	3.7183	64.8340	0.3729	0.2930	41.0556	30.0000
42.1481	704.0000	-0.0380	0.2803	25.6730	3.6900	230.8770	0.0914	10.7700	38.7400	37.4213	54.1985	23.7854	0.0000	700.0000	500.0000	0.0000	695.6056	0.0189	0.1108	0.0708	0.0706	0.3759	0.0386	0.3588	0.0754	2.0724	21.0528	317.5234	4.2153	64.7558	0.3798	0.2808	41.0556	30.0000
42.1970	704.0000	-0.0380	0.2803	25.6730	3.6900	230.8770	0.0914	10.7700	38.7400	37.4213	54.1985	23.7854	0.0000	700.0000	500.0000	0.0000	695.6056	0.0189	0.1108	0.0708	0.0706	0.3759	0.0386	0.3588	0.0754	2.0724	21.0528	317.5234	4.2153	64.7558	0.3798	0.2808	41.0556	30.0000
42.7126	704.0000	-0.0410	0.2801	25.6090	3.7400	230.8600	0.0915	10.8300	38.7018	37.4334	54.1248	23.5877	0.0000	700.0000	500.0000	0.0000	701.4228	0.0354	0.0230	0.0705	0.0705	0.4119	0.0682	0.3632	0.0723	2.1541	21.0274	317.3935	3.8682	64.6756	0.3986	0.2792	41.0676	30.0000
42.7639	704.0000	-0.0410	0.2801	25.6090	3.7400	230.8600	0.0915	10.8300	38.7018	37.4334	54.1248	23.5877	0.0000	700.0000	500.0000	0.0000	701.4228	0.0354	0.0230	0.0705	0.0705	0.4119	0.0682	0.3632	0.0723	2.1541	21.0274	317.3935	3.8682	64.6756	0.3986	0.2792	41.0676	30.0000
